N, full runtime, Nussinov runtime, traceback runtime
140 ,  0.8546702861785889 ,  0.8546543121337891 ,  1.5974044799804688e-05
140 ,  0.8642978668212891 ,  0.8642838001251221 ,  1.4066696166992188e-05
160 ,  1.2929658889770508 ,  1.2929589748382568 ,  6.9141387939453125e-06
160 ,  1.3071167469024658 ,  1.3071088790893555 ,  7.867813110351562e-06
160 ,  1.3094770908355713 ,  1.3094689846038818 ,  8.106231689453125e-06
160 ,  1.3026227951049805 ,  1.3026149272918701 ,  7.867813110351562e-06
160 ,  1.4516401290893555 ,  1.4516322612762451 ,  7.867813110351562e-06
160 ,  1.2755544185638428 ,  1.2755472660064697 ,  7.152557373046875e-06
160 ,  1.286181926727295 ,  1.2861738204956055 ,  8.106231689453125e-06
160 ,  1.2922189235687256 ,  1.2922098636627197 ,  9.059906005859375e-06
